lead_time,required_car_parking_spaces,total_of_special_requests,previous_cancellations,previous_bookings_not_canceled,adr,adults,children,babies,deposit_type,market_segment,distribution_channel,customer_type,hotel,arrival_date_year,arrival_date_month,arrival_date_day_of_month,is_canceled
125,0,3,0,0,29.16,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,15,1
74,0,0,0,0,0.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,16,0
74,0,1,0,0,0.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,16,0
0,0,1,0,0,0.0,2,1,0,No Deposit,Offline TA/TO,TA/TO,Transient,Resort Hotel,2015,November,16,0
27,0,0,0,0,39.0,1,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,16,1
27,0,0,0,0,48.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,16,1
27,0,0,0,0,48.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,16,1
73,0,1,0,0,47.4,1,0,0,No Deposit,Direct,Direct,Transient,Resort Hotel,2015,November,16,1
80,0,3,0,0,32.4,2,0,1,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,16,1
74,0,2,0,0,76.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,16,1
42,0,0,0,0,34.51,1,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,16,1
97,0,1,0,0,32.4,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,16,1
0,1,1,0,0,0.0,2,0,1,No Deposit,Offline TA/TO,TA/TO,Transient,Resort Hotel,2015,November,17,0
28,1,0,0,0,54.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,17,0
46,0,0,0,0,28.1,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,Resort Hotel,2015,November,17,0
134,0,1,0,0,61.2,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,17,1
16,1,0,0,0,36.0,1,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,18,0
193,0,1,0,0,4.0,1,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,18,0
105,0,0,0,0,69.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient-Party,Resort Hotel,2015,November,18,0
105,0,0,0,0,69.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient-Party,Resort Hotel,2015,November,18,0
105,0,0,0,0,69.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient-Party,Resort Hotel,2015,November,18,0
62,0,0,0,0,73.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient-Party,Resort Hotel,2015,November,18,1
62,0,0,0,0,69.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient-Party,Resort Hotel,2015,November,18,0
105,0,0,0,0,69.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient-Party,Resort Hotel,2015,November,18,0
105,0,0,0,0,69.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient-Party,Resort Hotel,2015,November,18,0
105,0,0,0,0,69.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient-Party,Resort Hotel,2015,November,18,0
62,0,0,0,0,49.0,1,0,0,No Deposit,Offline TA/TO,TA/TO,Transient-Party,Resort Hotel,2015,November,18,0
105,0,0,0,0,69.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient-Party,Resort Hotel,2015,November,18,0
105,0,0,0,0,69.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient-Party,Resort Hotel,2015,November,18,0
105,0,0,0,0,69.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient-Party,Resort Hotel,2015,November,18,0
105,0,0,0,0,71.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient-Party,Resort Hotel,2015,November,18,0
105,0,0,0,0,69.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient-Party,Resort Hotel,2015,November,18,0
105,0,0,0,0,18.5,1,0,0,No Deposit,Offline TA/TO,TA/TO,Transient-Party,Resort Hotel,2015,November,18,0
105,0,0,0,0,69.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient-Party,Resort Hotel,2015,November,18,0
12,0,0,0,0,69.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient-Party,Resort Hotel,2015,November,18,0
105,0,0,0,0,69.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient-Party,Resort Hotel,2015,November,18,0
105,0,0,0,0,69.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient-Party,Resort Hotel,2015,November,18,0
105,0,0,0,0,69.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient-Party,Resort Hotel,2015,November,18,0
62,0,0,0,0,69.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient-Party,Resort Hotel,2015,November,18,0
62,0,0,0,0,69.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient-Party,Resort Hotel,2015,November,18,0
105,0,0,0,0,69.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient-Party,Resort Hotel,2015,November,18,0
12,0,0,0,0,73.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,Resort Hotel,2015,November,18,1
62,0,0,0,0,69.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient-Party,Resort Hotel,2015,November,18,0
105,0,0,0,0,69.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient-Party,Resort Hotel,2015,November,18,0
105,0,0,0,0,69.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient-Party,Resort Hotel,2015,November,18,0
163,0,1,0,0,26.33,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,18,0
10,0,1,0,0,47.12,2,1,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,19,0
19,0,0,0,0,26.1,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,Resort Hotel,2015,November,19,0
31,0,0,0,0,31.0,1,0,0,No Deposit,Direct,Direct,Transient,Resort Hotel,2015,November,19,1
45,0,2,0,0,86.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,19,0
16,1,0,0,0,98.0,2,2,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,19,0
50,0,1,0,0,77.6,2,0,0,No Deposit,Direct,Direct,Transient,Resort Hotel,2015,November,19,0
121,0,2,0,0,32.4,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,19,1
50,0,1,0,0,77.6,2,0,0,No Deposit,Direct,Direct,Transient,Resort Hotel,2015,November,19,0
120,0,0,0,0,66.32,2,0,0,No Deposit,Offline TA/TO,TA/TO,Contract,Resort Hotel,2015,November,19,1
36,0,0,0,0,64.0,2,0,0,No Deposit,Groups,TA/TO,Transient-Party,Resort Hotel,2015,November,20,0
36,0,0,0,0,64.0,2,0,0,No Deposit,Groups,TA/TO,Transient-Party,Resort Hotel,2015,November,20,0
36,0,0,0,0,64.0,2,0,0,No Deposit,Groups,TA/TO,Transient-Party,Resort Hotel,2015,November,20,0
36,0,0,0,0,64.0,2,0,0,No Deposit,Groups,TA/TO,Transient-Party,Resort Hotel,2015,November,20,1
122,0,2,0,0,32.4,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,20,1
122,0,2,0,0,32.4,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,20,1
36,0,0,0,0,64.0,2,0,0,No Deposit,Groups,TA/TO,Transient-Party,Resort Hotel,2015,November,20,0
36,0,0,0,0,64.0,2,0,0,No Deposit,Groups,TA/TO,Transient-Party,Resort Hotel,2015,November,20,0
36,0,0,0,0,48.0,1,0,0,No Deposit,Groups,TA/TO,Transient-Party,Resort Hotel,2015,November,20,0
39,0,1,0,0,36.45,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,20,0
122,0,2,0,0,32.4,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,20,1
122,0,2,0,0,32.4,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,20,1
36,0,0,0,0,64.0,2,0,0,No Deposit,Groups,TA/TO,Transient-Party,Resort Hotel,2015,November,20,0
36,0,0,0,0,64.0,2,0,0,No Deposit,Groups,TA/TO,Transient-Party,Resort Hotel,2015,November,20,1
36,0,0,0,0,64.0,2,0,0,No Deposit,Groups,TA/TO,Transient-Party,Resort Hotel,2015,November,20,1
235,0,0,0,0,58.32,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,20,1
122,0,2,0,0,32.4,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,20,1
122,0,2,0,0,32.4,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,20,1
36,0,0,0,0,64.0,2,0,0,No Deposit,Groups,TA/TO,Transient-Party,Resort Hotel,2015,November,20,0
36,0,0,0,0,64.0,2,0,0,No Deposit,Groups,TA/TO,Transient-Party,Resort Hotel,2015,November,20,0
36,0,0,0,0,64.0,2,0,0,No Deposit,Groups,TA/TO,Transient-Party,Resort Hotel,2015,November,20,1
8,1,2,0,0,37.0,2,0,0,No Deposit,Direct,Direct,Transient,Resort Hotel,2015,November,20,0
36,0,0,0,0,64.0,2,0,0,No Deposit,Groups,TA/TO,Transient-Party,Resort Hotel,2015,November,20,1
36,0,0,0,0,64.0,2,0,0,No Deposit,Groups,TA/TO,Transient-Party,Resort Hotel,2015,November,20,0
36,0,0,0,0,64.0,2,0,0,No Deposit,Groups,TA/TO,Transient-Party,Resort Hotel,2015,November,20,0
122,0,2,0,0,32.4,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,20,1
122,0,2,0,0,32.4,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,20,1
122,0,2,0,0,32.4,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,20,1
73,0,1,0,0,29.16,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,20,1
36,0,0,0,0,64.0,2,0,0,No Deposit,Groups,TA/TO,Transient-Party,Resort Hotel,2015,November,20,0
36,0,0,0,0,64.0,2,0,0,No Deposit,Groups,TA/TO,Transient-Party,Resort Hotel,2015,November,20,0
36,0,0,0,0,64.0,2,0,0,No Deposit,Groups,TA/TO,Transient-Party,Resort Hotel,2015,November,20,1
36,0,0,0,0,64.0,2,0,0,No Deposit,Groups,TA/TO,Transient-Party,Resort Hotel,2015,November,20,1
122,0,2,0,0,32.4,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,20,1
36,0,0,0,0,64.0,2,0,0,No Deposit,Groups,TA/TO,Transient-Party,Resort Hotel,2015,November,20,1
36,0,0,0,0,48.0,1,0,0,No Deposit,Groups,TA/TO,Transient-Party,Resort Hotel,2015,November,20,0
36,0,0,0,0,64.0,2,0,0,No Deposit,Groups,TA/TO,Transient-Party,Resort Hotel,2015,November,20,1
123,0,2,0,0,66.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,20,1
36,0,0,0,0,0.0,0,0,0,No Deposit,Groups,TA/TO,Transient-Party,Resort Hotel,2015,November,20,0
129,0,0,0,0,22.5,1,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,Resort Hotel,2015,November,20,1
24,0,0,0,0,32.0,2,0,0,No Deposit,Corporate,Corporate,Transient-Party,Resort Hotel,2015,November,21,0
24,0,0,0,0,32.0,2,0,0,No Deposit,Corporate,Corporate,Transient-Party,Resort Hotel,2015,November,21,0
24,0,1,0,0,32.0,2,0,1,No Deposit,Corporate,Corporate,Transient-Party,Resort Hotel,2015,November,21,0
78,0,0,0,0,32.0,2,0,0,No Deposit,Corporate,Corporate,Transient-Party,Resort Hotel,2015,November,21,0
78,0,0,0,0,32.0,2,0,0,No Deposit,Corporate,Corporate,Transient-Party,Resort Hotel,2015,November,21,0
78,0,0,0,0,32.0,2,0,0,No Deposit,Corporate,Corporate,Transient-Party,Resort Hotel,2015,November,21,0
78,0,0,0,0,32.0,2,0,0,No Deposit,Corporate,Corporate,Transient-Party,Resort Hotel,2015,November,21,0
78,0,0,0,0,32.0,2,0,0,No Deposit,Corporate,Corporate,Transient-Party,Resort Hotel,2015,November,21,0
78,0,0,0,0,32.0,2,0,0,No Deposit,Corporate,Corporate,Transient-Party,Resort Hotel,2015,November,21,0
78,0,0,0,0,32.0,2,0,0,No Deposit,Corporate,Corporate,Transient-Party,Resort Hotel,2015,November,21,0
24,0,0,0,0,44.0,2,1,0,No Deposit,Corporate,Corporate,Transient-Party,Resort Hotel,2015,November,21,0
24,0,0,0,0,32.0,2,0,0,No Deposit,Corporate,Corporate,Transient-Party,Resort Hotel,2015,November,21,0
24,0,0,0,0,32.0,2,0,0,No Deposit,Corporate,Corporate,Transient-Party,Resort Hotel,2015,November,21,0
15,0,0,0,0,56.0,2,2,0,No Deposit,Corporate,Corporate,Transient-Party,Resort Hotel,2015,November,21,0
78,0,0,0,0,32.0,2,0,0,No Deposit,Corporate,Corporate,Transient-Party,Resort Hotel,2015,November,21,0
78,0,0,0,0,32.0,2,0,0,No Deposit,Corporate,Corporate,Transient-Party,Resort Hotel,2015,November,21,0
78,0,0,0,0,32.0,2,0,0,No Deposit,Corporate,Corporate,Transient-Party,Resort Hotel,2015,November,21,0
78,0,0,0,0,32.0,2,0,0,No Deposit,Corporate,Corporate,Transient-Party,Resort Hotel,2015,November,21,0
78,0,0,0,0,32.0,2,0,0,No Deposit,Corporate,Corporate,Transient-Party,Resort Hotel,2015,November,21,0
78,0,0,0,0,32.0,2,0,0,No Deposit,Corporate,Corporate,Transient-Party,Resort Hotel,2015,November,21,0
24,0,0,0,0,32.0,2,0,0,No Deposit,Corporate,Corporate,Transient-Party,Resort Hotel,2015,November,21,0
24,0,0,0,0,32.0,2,0,0,No Deposit,Corporate,Corporate,Transient-Party,Resort Hotel,2015,November,21,0
44,1,3,0,0,73.5,2,0,1,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,21,0
15,0,0,0,0,56.0,2,2,0,No Deposit,Corporate,Corporate,Transient-Party,Resort Hotel,2015,November,21,0
124,0,1,0,0,54.05,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,21,0
44,1,3,0,0,73.5,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,21,0
78,0,0,0,0,32.0,2,0,0,No Deposit,Corporate,Corporate,Transient-Party,Resort Hotel,2015,November,21,0
78,0,0,0,0,32.0,2,0,0,No Deposit,Corporate,Corporate,Transient-Party,Resort Hotel,2015,November,21,0
78,0,0,0,0,32.0,2,0,0,No Deposit,Corporate,Corporate,Transient-Party,Resort Hotel,2015,November,21,0
24,0,0,0,0,32.0,2,0,0,No Deposit,Corporate,Corporate,Transient-Party,Resort Hotel,2015,November,21,0
24,0,0,0,0,32.0,2,0,1,No Deposit,Corporate,Corporate,Transient-Party,Resort Hotel,2015,November,21,0
78,0,0,0,0,32.0,2,0,0,No Deposit,Corporate,Corporate,Transient-Party,Resort Hotel,2015,November,21,0
78,0,0,0,0,32.0,2,0,0,No Deposit,Corporate,Corporate,Transient-Party,Resort Hotel,2015,November,21,0
78,0,0,0,0,32.0,2,0,0,No Deposit,Corporate,Corporate,Transient-Party,Resort Hotel,2015,November,21,0
15,0,0,0,0,44.0,2,1,0,No Deposit,Corporate,Corporate,Transient-Party,Resort Hotel,2015,November,21,0
78,0,0,0,0,32.0,2,0,0,No Deposit,Corporate,Corporate,Transient-Party,Resort Hotel,2015,November,21,0
78,0,0,0,0,32.0,2,0,0,No Deposit,Corporate,Corporate,Transient-Party,Resort Hotel,2015,November,21,0
78,0,0,0,0,32.0,2,0,0,No Deposit,Corporate,Corporate,Transient-Party,Resort Hotel,2015,November,21,0
33,0,1,0,0,76.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,21,0
15,0,0,0,0,56.0,2,2,0,No Deposit,Corporate,Corporate,Transient-Party,Resort Hotel,2015,November,21,0
15,0,0,0,0,32.0,2,0,1,No Deposit,Corporate,Corporate,Transient-Party,Resort Hotel,2015,November,21,0
24,0,0,0,0,32.0,2,0,0,No Deposit,Corporate,Corporate,Transient-Party,Resort Hotel,2015,November,21,0
40,0,2,0,0,67.5,3,0,0,No Deposit,Direct,Direct,Transient,Resort Hotel,2015,November,21,0
78,0,0,0,0,32.0,2,0,0,No Deposit,Corporate,Corporate,Transient-Party,Resort Hotel,2015,November,21,0
78,0,0,0,0,32.0,2,0,0,No Deposit,Corporate,Corporate,Transient-Party,Resort Hotel,2015,November,21,1
78,0,0,0,0,32.0,2,0,0,No Deposit,Corporate,Corporate,Transient-Party,Resort Hotel,2015,November,21,0
39,0,0,0,0,147.1,2,0,0,No Deposit,Direct,Direct,Transient,Resort Hotel,2015,November,21,1
24,0,0,0,0,32.0,2,0,0,No Deposit,Corporate,Corporate,Transient-Party,Resort Hotel,2015,November,21,0
24,0,0,0,0,44.0,2,1,0,No Deposit,Corporate,Corporate,Transient-Party,Resort Hotel,2015,November,21,0
14,0,0,0,0,26.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,Resort Hotel,2015,November,21,0
0,0,1,0,0,0.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,23,0
56,0,1,0,0,0.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,23,0
20,1,1,0,0,68.53,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,23,0
20,0,0,0,0,58.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,23,1
157,0,0,0,0,32.4,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,23,1
17,0,0,0,0,25.0,1,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,Resort Hotel,2015,November,23,1
13,0,1,0,0,58.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,23,1
21,0,2,0,0,38.4,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,Resort Hotel,2015,November,24,0
40,1,2,0,0,41.4,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,24,0
12,0,0,0,0,49.4,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,Resort Hotel,2015,November,24,0
72,0,2,0,0,32.4,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,25,0
17,0,2,0,0,46.4,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,26,0
57,0,1,0,0,36.0,1,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,26,0
57,0,1,0,0,36.0,1,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,26,0
57,0,1,0,0,36.0,1,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,26,0
57,0,1,0,0,36.0,1,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,26,0
57,0,1,0,0,36.0,1,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,26,0
57,0,1,0,0,36.0,1,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,26,0
17,0,0,0,0,46.4,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,Resort Hotel,2015,November,26,0
14,1,1,0,0,64.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,26,0
57,0,1,0,0,36.0,1,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,26,0
174,1,0,0,0,46.5,2,0,0,No Deposit,Offline TA/TO,TA/TO,Contract,Resort Hotel,2015,November,26,0
28,0,0,0,0,26.1,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,Resort Hotel,2015,November,27,0
15,0,0,0,0,0.0,2,0,0,No Deposit,Complementary,Corporate,Transient,Resort Hotel,2015,November,27,0
32,0,2,0,0,48.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,27,1
15,0,0,0,0,46.4,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,27,1
28,0,1,0,0,0.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,28,0
22,0,0,0,0,108.15,3,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,Resort Hotel,2015,November,28,0
74,0,0,0,0,36.45,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,28,1
164,0,0,0,0,29.16,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,28,1
36,1,0,0,0,32.1,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,Resort Hotel,2015,November,28,0
88,0,0,0,0,32.4,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,28,1
26,0,1,0,0,98.0,2,2,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,28,1
82,0,1,0,0,32.4,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,29,1
133,0,1,0,0,29.16,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,30,1
62,1,1,0,0,83.6,2,0,0,No Deposit,Direct,Direct,Transient,Resort Hotel,2015,November,30,0
93,0,2,0,0,32.4,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,30,1
91,0,1,0,0,66.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,November,30,1
20,0,0,0,0,0.0,1,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,December,1,0
118,0,1,0,0,32.4,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,December,1,0
87,0,1,0,0,50.4,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,December,1,1
118,0,1,0,0,29.16,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,December,1,0
82,0,2,0,0,0.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,December,2,0
21,1,2,0,0,61.2,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,December,2,0
21,0,2,0,0,61.2,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,December,2,0
21,0,2,0,0,61.2,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,December,2,0
21,0,2,0,0,61.2,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,December,2,0
119,0,0,0,0,68.2,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,Resort Hotel,2015,December,2,0
31,0,1,0,0,61.2,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,December,3,0
23,0,1,0,0,46.4,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,December,3,1
20,0,1,0,0,46.4,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,December,3,1
45,1,1,0,0,55.95,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,December,3,0
48,0,0,0,0,33.3,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,Resort Hotel,2015,December,3,0
52,0,0,0,0,87.53,2,0,0,No Deposit,Direct,Direct,Transient,Resort Hotel,2015,December,3,0
108,0,0,0,0,49.5,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,Resort Hotel,2015,December,3,0
30,0,0,0,0,30.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,Resort Hotel,2015,December,3,0
121,0,2,0,0,50.4,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,December,4,1
58,0,0,0,0,41.4,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,December,4,1
81,0,2,0,0,32.4,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,December,4,1
80,0,2,0,0,40.5,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,December,4,1
23,0,0,0,0,41.4,2,0,0,No Deposit,Direct,Direct,Transient,Resort Hotel,2015,December,4,0
88,0,0,0,0,47.6,2,0,0,No Deposit,Direct,Direct,Transient,Resort Hotel,2015,December,4,1
44,0,0,0,0,84.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,December,4,1
74,0,0,0,0,92.1,2,0,0,No Deposit,Direct,Direct,Transient,Resort Hotel,2015,December,4,1
34,0,2,0,0,58.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,December,4,1
22,0,2,0,0,52.4,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,December,4,0
22,0,0,0,0,49.4,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,Resort Hotel,2015,December,4,0
34,0,2,0,0,58.0,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,December,4,1
22,0,2,0,0,52.4,2,0,0,No Deposit,Online TA,TA/TO,Transient,Resort Hotel,2015,December,4,0
130,1,0,0,0,35.7,2,0,0,No Deposit,Offline TA/TO,TA/TO,Contract,Resort Hotel,2015,December,4,0
44,0,0,0,0,0.0,2,0,0,No Deposit,Groups,TA/TO,Transient-Party,Resort Hotel,2015,December,5,0
66,0,0,0,0,64.0,2,0,0,No Deposit,Groups,TA/TO,Transient-Party,Resort Hotel,2015,December,5,0
66,0,0,0,0,64.0,2,0,0,No Deposit,Groups,TA/TO,Transient-Party,Resort Hotel,2015,December,5,0
66,0,0,0,0,64.0,2,0,0,No Deposit,Groups,TA/TO,Transient-Party,Resort Hotel,2015,December,5,0
66,0,0,0,0,64.0,2,0,0,No Deposit,Groups,TA/TO,Transient-Party,Resort Hotel,2015,December,5,1
66,0,0,0,0,64.0,2,0,0,No Deposit,Groups,TA/TO,Transient-Party,Resort Hotel,2015,December,5,1
66,0,0,0,0,52.0,1,0,0,No Deposit,Groups,TA/TO,Transient-Party,Resort Hotel,2015,December,5,1
54,0,1,0,0,39.1,2,0,1,No Deposit,Direct,Direct,Transient,Resort Hotel,2015,December,5,1
66,0,0,0,0,64.0,2,0,0,No Deposit,Groups,TA/TO,Transient-Party,Resort Hotel,2015,December,5,1
66,0,0,0,0,64.0,2,0,0,No Deposit,Groups,TA/TO,Transient-Party,Resort Hotel,2015,December,5,1
66,0,0,0,0,64.0,2,0,0,No Deposit,Groups,TA/TO,Transient-Party,Resort Hotel,2015,December,5,1
66,0,0,0,0,64.0,2,0,0,No Deposit,Groups,TA/TO,Transient-Party,Resort Hotel,2015,December,5,0
66,0,0,0,0,64.0,2,0,0,No Deposit,Groups,TA/TO,Transient-Party,Resort Hotel,2015,December,5,0
26,0,0,0,0,26.0,2,0,0,No Deposit,Offline TA/TO,TA/TO,Transient,Resort Hotel,2015,December,5,0
66,0,0,0,0,64.0,2,0,0,No Deposit,Groups,TA/TO,Transient-Party,Resort Hotel,2015,December,5,0
66,0,0,0,0,64.0,2,0,0,No Deposit,Groups,TA/TO,Transient-Party,Resort Hotel,2015,December,5,0
66,0,0,0,0,86.4,3,0,0,No Deposit,Groups,TA/TO,Transient-Party,Resort Hotel,2015,December,5,0
